security_type,exchange,code,symbol,name,category,currency,delivery_month,delivery_date,strike_price,option_right,underlying_kind,underlying_code,unit,multiplier,limit_up,limit_down,reference,update_date,margin_trading_balance,short_selling_balance,day_trade,target_code
OPT,TAIFEX,CBO00235V5,CBO2025102350P,中鋼選擇權10月23.5P,CBO,TWD,202510,2025/10/15,23.5,P,S,2002,1,0,6.2,2.42,4.32,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170I5,CBO2025091700C,中鋼選擇權09月17.0C,CBO,TWD,202509,2025/09/17,17.0,C,S,2002,1,0,4.05,0.25,2.15,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00240L5,CBO2025122400C,中鋼選擇權12月24.0C,CBO,TWD,202512,2025/12/17,24.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190L5,CBO2025121900C,中鋼選擇權12月19.0C,CBO,TWD,202512,2025/12/17,19.0,C,S,2002,1,0,2.74,0.01,0.84,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00185J5,CBO2025101850C,中鋼選擇權10月18.5C,CBO,TWD,202510,2025/10/15,18.5,C,S,2002,1,0,2.73,0.01,0.83,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00200J5,CBO2025102000C,中鋼選擇權10月20.0C,CBO,TWD,202510,2025/10/15,20.0,C,S,2002,1,0,2.03,0.01,0.13,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220U5,CBO2025092200P,中鋼選擇權09月22.0P,CBO,TWD,202509,2025/09/17,22.0,P,S,2002,1,0,4.74,0.94,2.84,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230L5,CBO2025122300C,中鋼選擇權12月23.0C,CBO,TWD,202512,2025/12/17,23.0,C,S,2002,1,0,1.92,0.01,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160X5,CBO2025121600P,中鋼選擇權12月16.0P,CBO,TWD,202512,2025/12/17,16.0,P,S,2002,1,0,1.92,0.01,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170L5,CBO2025121700C,中鋼選擇權12月17.0C,CBO,TWD,202512,2025/12/17,17.0,C,S,2002,1,0,4.21,0.41,2.31,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210U5,CBO2025092100P,中鋼選擇權09月21.0P,CBO,TWD,202509,2025/09/17,21.0,P,S,2002,1,0,3.74,0.01,1.84,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00225U5,CBO2025092250P,中鋼選擇權09月22.5P,CBO,TWD,202509,2025/09/17,22.5,P,S,2002,1,0,5.2,1.44,3.34,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00205J5,CBO2025102050C,中鋼選擇權10月20.5C,CBO,TWD,202510,2025/10/15,20.5,C,S,2002,1,0,1.96,0.01,0.06,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170J5,CBO2025101700C,中鋼選擇權10月17.0C,CBO,TWD,202510,2025/10/15,17.0,C,S,2002,1,0,4.08,0.28,2.18,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220I5,CBO2025092200C,中鋼選擇權09月22.0C,CBO,TWD,202509,2025/09/17,22.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00175V5,CBO2025101750P,中鋼選擇權10月17.5P,CBO,TWD,202510,2025/10/15,17.5,P,S,2002,1,0,1.92,0.01,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180V5,CBO2025101800P,中鋼選擇權10月18.0P,CBO,TWD,202510,2025/10/15,18.0,P,S,2002,1,0,1.96,0.01,0.06,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00195I5,CBO2025091950C,中鋼選擇權09月19.5C,CBO,TWD,202509,2025/09/17,19.5,C,S,2002,1,0,1.96,0.01,0.06,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00185I5,CBO2025091850C,中鋼選擇權09月18.5C,CBO,TWD,202509,2025/09/17,18.5,C,S,2002,1,0,2.57,0.01,0.67,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00225I5,CBO2025092250C,中鋼選擇權09月22.5C,CBO,TWD,202509,2025/09/17,22.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220V5,CBO2025102200P,中鋼選擇權10月22.0P,CBO,TWD,202510,2025/10/15,22.0,P,S,2002,1,0,4.72,0.92,2.82,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220J5,CBO2025102200C,中鋼選擇權10月22.0C,CBO,TWD,202510,2025/10/15,22.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00185U5,CBO2025091850P,中鋼選擇權09月18.5P,CBO,TWD,202509,2025/09/17,18.5,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00195J5,CBO2025101950C,中鋼選擇權10月19.5C,CBO,TWD,202510,2025/10/15,19.5,C,S,2002,1,0,2.17,0.01,0.27,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210L5,CBO2025122100C,中鋼選擇權12月21.0C,CBO,TWD,202512,2025/12/17,21.0,C,S,2002,1,0,2.08,0.01,0.18,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230V5,CBO2025102300P,中鋼選擇權10月23.0P,CBO,TWD,202510,2025/10/15,23.0,P,S,2002,1,0,5.7,1.92,3.82,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210J5,CBO2025102100C,中鋼選擇權10月21.0C,CBO,TWD,202510,2025/10/15,21.0,C,S,2002,1,0,1.92,0.01,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210X5,CBO2025122100P,中鋼選擇權12月21.0P,CBO,TWD,202512,2025/12/17,21.0,P,S,2002,1,0,3.83,0.03,1.93,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190I5,CBO2025091900C,中鋼選擇權09月19.0C,CBO,TWD,202509,2025/09/17,19.0,C,S,2002,1,0,2.17,0.01,0.27,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180X5,CBO2025121800P,中鋼選擇權12月18.0P,CBO,TWD,202512,2025/12/17,18.0,P,S,2002,1,0,2.15,0.01,0.25,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00235U5,CBO2025092350P,中鋼選擇權09月23.5P,CBO,TWD,202509,2025/09/17,23.5,P,S,2002,1,0,6.2,2.44,4.34,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00175U5,CBO2025091750P,中鋼選擇權09月17.5P,CBO,TWD,202509,2025/09/17,17.5,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00205U5,CBO2025092050P,中鋼選擇權09月20.5P,CBO,TWD,202509,2025/09/17,20.5,P,S,2002,1,0,3.24,0.01,1.34,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190V5,CBO2025101900P,中鋼選擇權10月19.0P,CBO,TWD,202510,2025/10/15,19.0,P,S,2002,1,0,2.23,0.01,0.33,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00195V5,CBO2025101950P,中鋼選擇權10月19.5P,CBO,TWD,202510,2025/10/15,19.5,P,S,2002,1,0,2.5,0.01,0.6,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190X5,CBO2025121900P,中鋼選擇權12月19.0P,CBO,TWD,202512,2025/12/17,19.0,P,S,2002,1,0,2.5,0.01,0.6,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160I5,CBO2025091600C,中鋼選擇權09月16.0C,CBO,TWD,202509,2025/09/17,16.0,C,S,2002,1,0,5.05,1.25,3.15,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230I5,CBO2025092300C,中鋼選擇權09月23.0C,CBO,TWD,202509,2025/09/17,23.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00215I5,CBO2025092150C,中鋼選擇權09月21.5C,CBO,TWD,202509,2025/09/17,21.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00205I5,CBO2025092050C,中鋼選擇權09月20.5C,CBO,TWD,202509,2025/09/17,20.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170X5,CBO2025121700P,中鋼選擇權12月17.0P,CBO,TWD,202512,2025/12/17,17.0,P,S,2002,1,0,1.98,0.01,0.08,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00215J5,CBO2025102150C,中鋼選擇權10月21.5C,CBO,TWD,202510,2025/10/15,21.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00225V5,CBO2025102250P,中鋼選擇權10月22.5P,CBO,TWD,202510,2025/10/15,22.5,P,S,2002,1,0,5.2,1.42,3.32,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00165U5,CBO2025091650P,中鋼選擇權09月16.5P,CBO,TWD,202509,2025/09/17,16.5,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00165J5,CBO2025101650C,中鋼選擇權10月16.5C,CBO,TWD,202510,2025/10/15,16.5,C,S,2002,1,0,4.57,0.77,2.67,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180U5,CBO2025091800P,中鋼選擇權09月18.0P,CBO,TWD,202509,2025/09/17,18.0,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00240X5,CBO2025122400P,中鋼選擇權12月24.0P,CBO,TWD,202512,2025/12/17,24.0,P,S,2002,1,0,6.6,2.84,4.74,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00200U5,CBO2025092000P,中鋼選擇權09月20.0P,CBO,TWD,202509,2025/09/17,20.0,P,S,2002,1,0,2.75,0.01,0.85,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160U5,CBO2025091600P,中鋼選擇權09月16.0P,CBO,TWD,202509,2025/09/17,16.0,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00205V5,CBO2025102050P,中鋼選擇權10月20.5P,CBO,TWD,202510,2025/10/15,20.5,P,S,2002,1,0,3.28,0.01,1.38,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00215V5,CBO2025102150P,中鋼選擇權10月21.5P,CBO,TWD,202510,2025/10/15,21.5,P,S,2002,1,0,4.23,0.43,2.33,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00175J5,CBO2025101750C,中鋼選擇權10月17.5C,CBO,TWD,202510,2025/10/15,17.5,C,S,2002,1,0,3.59,0.01,1.69,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00175I5,CBO2025091750C,中鋼選擇權09月17.5C,CBO,TWD,202509,2025/09/17,17.5,C,S,2002,1,0,3.55,0.01,1.65,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160L5,CBO2025121600C,中鋼選擇權12月16.0C,CBO,TWD,202512,2025/12/17,16.0,C,S,2002,1,0,5.1,1.34,3.24,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00200X5,CBO2025122000P,中鋼選擇權12月20.0P,CBO,TWD,202512,2025/12/17,20.0,P,S,2002,1,0,3.08,0.01,1.18,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00240I5,CBO2025092400C,中鋼選擇權09月24.0C,CBO,TWD,202509,2025/09/17,24.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210V5,CBO2025102100P,中鋼選擇權10月21.0P,CBO,TWD,202510,2025/10/15,21.0,P,S,2002,1,0,3.74,0.01,1.84,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00200V5,CBO2025102000P,中鋼選擇權10月20.0P,CBO,TWD,202510,2025/10/15,20.0,P,S,2002,1,0,2.85,0.01,0.95,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190U5,CBO2025091900P,中鋼選擇權09月19.0P,CBO,TWD,202509,2025/09/17,19.0,P,S,2002,1,0,2.01,0.01,0.11,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180J5,CBO2025101800C,中鋼選擇權10月18.0C,CBO,TWD,202510,2025/10/15,18.0,C,S,2002,1,0,3.13,0.01,1.23,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180I5,CBO2025091800C,中鋼選擇權09月18.0C,CBO,TWD,202509,2025/09/17,18.0,C,S,2002,1,0,3.06,0.01,1.16,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230X5,CBO2025122300P,中鋼選擇權12月23.0P,CBO,TWD,202512,2025/12/17,23.0,P,S,2002,1,0,5.65,1.86,3.76,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170V5,CBO2025101700P,中鋼選擇權10月17.0P,CBO,TWD,202510,2025/10/15,17.0,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00165I5,CBO2025091650C,中鋼選擇權09月16.5C,CBO,TWD,202509,2025/09/17,16.5,C,S,2002,1,0,4.55,0.75,2.65,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00200I5,CBO2025092000C,中鋼選擇權09月20.0C,CBO,TWD,202509,2025/09/17,20.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00180L5,CBO2025121800C,中鋼選擇權12月18.0C,CBO,TWD,202512,2025/12/17,18.0,C,S,2002,1,0,3.38,0.01,1.48,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00170U5,CBO2025091700P,中鋼選擇權09月17.0P,CBO,TWD,202509,2025/09/17,17.0,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00235I5,CBO2025092350C,中鋼選擇權09月23.5C,CBO,TWD,202509,2025/09/17,23.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00190J5,CBO2025101900C,中鋼選擇權10月19.0C,CBO,TWD,202510,2025/10/15,19.0,C,S,2002,1,0,2.4,0.01,0.5,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220L5,CBO2025122200C,中鋼選擇權12月22.0C,CBO,TWD,202512,2025/12/17,22.0,C,S,2002,1,0,1.97,0.01,0.07,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160J5,CBO2025101600C,中鋼選擇權10月16.0C,CBO,TWD,202510,2025/10/15,16.0,C,S,2002,1,0,5.05,1.27,3.17,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230J5,CBO2025102300C,中鋼選擇權10月23.0C,CBO,TWD,202510,2025/10/15,23.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00235J5,CBO2025102350C,中鋼選擇權10月23.5C,CBO,TWD,202510,2025/10/15,23.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00220X5,CBO2025122200P,中鋼選擇權12月22.0P,CBO,TWD,202512,2025/12/17,22.0,P,S,2002,1,0,4.71,0.91,2.81,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00160V5,CBO2025101600P,中鋼選擇權10月16.0P,CBO,TWD,202510,2025/10/15,16.0,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00225J5,CBO2025102250C,中鋼選擇權10月22.5C,CBO,TWD,202510,2025/10/15,22.5,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00195U5,CBO2025091950P,中鋼選擇權09月19.5P,CBO,TWD,202509,2025/09/17,19.5,P,S,2002,1,0,2.3,0.01,0.4,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00185V5,CBO2025101850P,中鋼選擇權10月18.5P,CBO,TWD,202510,2025/10/15,18.5,P,S,2002,1,0,2.05,0.01,0.15,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00210I5,CBO2025092100C,中鋼選擇權09月21.0C,CBO,TWD,202509,2025/09/17,21.0,C,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00230U5,CBO2025092300P,中鋼選擇權09月23.0P,CBO,TWD,202509,2025/09/17,23.0,P,S,2002,1,0,5.7,1.94,3.84,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00165V5,CBO2025101650P,中鋼選擇權10月16.5P,CBO,TWD,202510,2025/10/15,16.5,P,S,2002,1,0,1.91,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00215U5,CBO2025092150P,中鋼選擇權09月21.5P,CBO,TWD,202509,2025/09/17,21.5,P,S,2002,1,0,4.24,0.44,2.34,2025/09/12,0,0,No,
OPT,TAIFEX,CBO00240U5,CBO2025092400P,中鋼選擇權09月24.0P,CBO,TWD,202509,2025/09/17,24.0,P,S,2002,1,0,6.7,2.94,4.84,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00360L5,CCO2025123600C,聯電選擇權12月36.0C,CCO,TWD,202512,2025/12/17,36.0,C,S,2303,1,0,9.75,1.65,5.7,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00390I5,CCO2025093900C,聯電選擇權09月39.0C,CCO,TWD,202509,2025/09/17,39.0,C,S,2303,1,0,6.0,0.01,1.98,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00430J5,CCO2025104300C,聯電選擇權10月43.0C,CCO,TWD,202510,2025/10/15,43.0,C,S,2303,1,0,4.7,0.01,0.65,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400L5,CCO2025124000C,聯電選擇權12月40.0C,CCO,TWD,202512,2025/12/17,40.0,C,S,2303,1,0,7.05,0.01,3.03,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00350J5,CCO2025103500C,聯電選擇權10月35.0C,CCO,TWD,202510,2025/10/15,35.0,C,S,2303,1,0,10.05,1.95,6.0,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00380I5,CCO2025093800C,聯電選擇權09月38.0C,CCO,TWD,202509,2025/09/17,38.0,C,S,2303,1,0,6.95,0.01,2.92,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00460I5,CCO2025094600C,聯電選擇權09月46.0C,CCO,TWD,202509,2025/09/17,46.0,C,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00460U5,CCO2025094600P,聯電選擇權09月46.0P,CCO,TWD,202509,2025/09/17,46.0,P,S,2303,1,0,9.15,1.05,5.1,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400J5,CCO2025104000C,聯電選擇權10月40.0C,CCO,TWD,202510,2025/10/15,40.0,C,S,2303,1,0,5.95,0.01,1.93,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00450J5,CCO2025104500C,聯電選擇權10月45.0C,CCO,TWD,202510,2025/10/15,45.0,C,S,2303,1,0,4.31,0.01,0.26,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400V5,CCO2025104000P,聯電選擇權10月40.0P,CCO,TWD,202510,2025/10/15,40.0,P,S,2303,1,0,4.98,0.01,0.93,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00380V5,CCO2025103800P,聯電選擇權10月38.0P,CCO,TWD,202510,2025/10/15,38.0,P,S,2303,1,0,4.39,0.01,0.34,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00490V5,CCO2025104900P,聯電選擇權10月49.0P,CCO,TWD,202510,2025/10/15,49.0,P,S,2303,1,0,12.1,4.0,8.05,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00410J5,CCO2025104100C,聯電選擇權10月41.0C,CCO,TWD,202510,2025/10/15,41.0,C,S,2303,1,0,5.4,0.01,1.39,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00370J5,CCO2025103700C,聯電選擇權10月37.0C,CCO,TWD,202510,2025/10/15,37.0,C,S,2303,1,0,8.2,0.1,4.15,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00440V5,CCO2025104400P,聯電選擇權10月44.0P,CCO,TWD,202510,2025/10/15,44.0,P,S,2303,1,0,7.45,0.01,3.43,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00450U5,CCO2025094500P,聯電選擇權09月45.0P,CCO,TWD,202509,2025/09/17,45.0,P,S,2303,1,0,8.1,0.04,4.09,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00340I5,CCO2025093400C,聯電選擇權09月34.0C,CCO,TWD,202509,2025/09/17,34.0,C,S,2303,1,0,10.95,2.85,6.9,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00480I5,CCO2025094800C,聯電選擇權09月48.0C,CCO,TWD,202509,2025/09/17,48.0,C,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400X5,CCO2025124000P,聯電選擇權12月40.0P,CCO,TWD,202512,2025/12/17,40.0,P,S,2303,1,0,5.9,0.01,1.87,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00430I5,CCO2025094300C,聯電選擇權09月43.0C,CCO,TWD,202509,2025/09/17,43.0,C,S,2303,1,0,4.12,0.01,0.07,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00440X5,CCO2025124400P,聯電選擇權12月44.0P,CCO,TWD,202512,2025/12/17,44.0,P,S,2303,1,0,8.25,0.15,4.2,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00440I5,CCO2025094400C,聯電選擇權09月44.0C,CCO,TWD,202509,2025/09/17,44.0,C,S,2303,1,0,4.07,0.01,0.02,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00470V5,CCO2025104700P,聯電選擇權10月47.0P,CCO,TWD,202510,2025/10/15,47.0,P,S,2303,1,0,10.15,2.05,6.1,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00450I5,CCO2025094500C,聯電選擇權09月45.0C,CCO,TWD,202509,2025/09/17,45.0,C,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00440L5,CCO2025124400C,聯電選擇權12月44.0C,CCO,TWD,202512,2025/12/17,44.0,C,S,2303,1,0,5.4,0.01,1.38,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00480L5,CCO2025124800C,聯電選擇權12月48.0C,CCO,TWD,202512,2025/12/17,48.0,C,S,2303,1,0,4.59,0.01,0.54,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400I5,CCO2025094000C,聯電選擇權09月40.0C,CCO,TWD,202509,2025/09/17,40.0,C,S,2303,1,0,5.2,0.01,1.17,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00490J5,CCO2025104900C,聯電選擇權10月49.0C,CCO,TWD,202510,2025/10/15,49.0,C,S,2303,1,0,4.08,0.01,0.03,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00360V5,CCO2025103600P,聯電選擇權10月36.0P,CCO,TWD,202510,2025/10/15,36.0,P,S,2303,1,0,4.14,0.01,0.09,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00550U5,CCO2025095500P,聯電選擇權09月55.0P,CCO,TWD,202509,2025/09/17,55.0,P,S,2303,1,0,18.1,10.05,14.1,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00460V5,CCO2025104600P,聯電選擇權10月46.0P,CCO,TWD,202510,2025/10/15,46.0,P,S,2303,1,0,9.2,1.1,5.15,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00410I5,CCO2025094100C,聯電選擇權09月41.0C,CCO,TWD,202509,2025/09/17,41.0,C,S,2303,1,0,4.62,0.01,0.57,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00350V5,CCO2025103500P,聯電選擇權10月35.0P,CCO,TWD,202510,2025/10/15,35.0,P,S,2303,1,0,4.09,0.01,0.04,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00370I5,CCO2025093700C,聯電選擇權09月37.0C,CCO,TWD,202509,2025/09/17,37.0,C,S,2303,1,0,7.95,0.01,3.91,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00420X5,CCO2025124200P,聯電選擇權12月42.0P,CCO,TWD,202512,2025/12/17,42.0,P,S,2303,1,0,6.95,0.01,2.91,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00350I5,CCO2025093500C,聯電選擇權09月35.0C,CCO,TWD,202509,2025/09/17,35.0,C,S,2303,1,0,9.95,1.85,5.9,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00480U5,CCO2025094800P,聯電選擇權09月48.0P,CCO,TWD,202509,2025/09/17,48.0,P,S,2303,1,0,11.15,3.05,7.1,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00420V5,CCO2025104200P,聯電選擇權10月42.0P,CCO,TWD,202510,2025/10/15,42.0,P,S,2303,1,0,6.0,0.01,1.97,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00420J5,CCO2025104200C,聯電選擇權10月42.0C,CCO,TWD,202510,2025/10/15,42.0,C,S,2303,1,0,5.0,0.01,0.97,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00360J5,CCO2025103600C,聯電選擇權10月36.0C,CCO,TWD,202510,2025/10/15,36.0,C,S,2303,1,0,9.1,1.0,5.05,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00370U5,CCO2025093700P,聯電選擇權09月37.0P,CCO,TWD,202509,2025/09/17,37.0,P,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00490I5,CCO2025094900C,聯電選擇權09月49.0C,CCO,TWD,202509,2025/09/17,49.0,C,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00390V5,CCO2025103900P,聯電選擇權10月39.0P,CCO,TWD,202510,2025/10/15,39.0,P,S,2303,1,0,4.63,0.01,0.58,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00410V5,CCO2025104100P,聯電選擇權10月41.0P,CCO,TWD,202510,2025/10/15,41.0,P,S,2303,1,0,5.4,0.01,1.39,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00400U5,CCO2025094000P,聯電選擇權09月40.0P,CCO,TWD,202509,2025/09/17,40.0,P,S,2303,1,0,4.29,0.01,0.24,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00420U5,CCO2025094200P,聯電選擇權09月42.0P,CCO,TWD,202509,2025/09/17,42.0,P,S,2303,1,0,5.35,0.01,1.3,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00550X5,CCO2025125500P,聯電選擇權12月55.0P,CCO,TWD,202512,2025/12/17,55.0,P,S,2303,1,0,17.9,9.85,13.9,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00500L5,CCO2025125000C,聯電選擇權12月50.0C,CCO,TWD,202512,2025/12/17,50.0,C,S,2303,1,0,4.37,0.01,0.32,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00470I5,CCO2025094700C,聯電選擇權09月47.0C,CCO,TWD,202509,2025/09/17,47.0,C,S,2303,1,0,4.06,0.01,0.01,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00480X5,CCO2025124800P,聯電選擇權12月48.0P,CCO,TWD,202512,2025/12/17,48.0,P,S,2303,1,0,11.4,3.3,7.35,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00380J5,CCO2025103800C,聯電選擇權10月38.0C,CCO,TWD,202510,2025/10/15,38.0,C,S,2303,1,0,7.35,0.01,3.32,2025/09/12,0,0,No,
OPT,TAIFEX,CCO00450V5,CCO2025104500P,聯電選擇權10月45.0P,CCO,TWD,202510,2025/10/15,45.0,P,S,2303,1,0,8.3,0.22,4.27,2025/09/12,0,0,No,
